,Date,User,Tweet
0,2023-03-16 15:07:08+00:00,BaticaZemun,"@INFORATNIKSRB ""Лек"" бесеже вакцина је лек лептејебо... https://t.co/2RNiNo2YHB"
1,2023-03-14 13:58:52+00:00,TrpAna,"@DrnDrnJarinja_ Па нели Бесеже вакцина се става во болница, пред пуштање дома? Како тогаш невакцинирани?"
